Time,Extension,Load
(s),(mm),(N)
"0.40600","0.17440","0.28632"
"0.40800","0.17532","0.28738"
"0.41000","0.17623","0.28845"
"0.41200","0.17714","0.28950"
"0.41400","0.17804","0.29055"
"0.41600","0.17895","0.29165"
"0.41800","0.17985","0.29280"
"0.42000","0.18076","0.29391"
"0.42200","0.18167","0.29497"
"0.42400","0.18258","0.29604"
"0.42600","0.18351","0.29720"
"0.42800","0.18444","0.29845"
"0.43000","0.18538","0.29969"
"0.43200","0.18634","0.30096"
"0.43400","0.18730","0.30229"
"0.43600","0.18828","0.30368"
"0.43800","0.18926","0.30507"
"0.44000","0.19027","0.30640"
"0.44200","0.19128","0.30771"
"0.44400","0.19230","0.30906"
"0.44600","0.19333","0.31044"
"0.44800","0.19437","0.31182"
"0.45000","0.19541","0.31316"
"0.45200","0.19646","0.31446"
"0.45400","0.19751","0.31576"
"0.45600","0.19856","0.31707"
"0.45800","0.19961","0.31845"
"0.46000","0.20066","0.31989"
"0.46200","0.20171","0.32138"
"0.46400","0.20276","0.32292"
"0.46600","0.20381","0.32451"
"0.46800","0.20485","0.32608"
"0.47000","0.20589","0.32765"
"0.47200","0.20694","0.32922"
"0.47400","0.20798","0.33076"
"0.47600","0.20902","0.33225"
"0.47800","0.21006","0.33372"
"0.48000","0.21111","0.33513"
"0.48200","0.21215","0.33645"
"0.48400","0.21319","0.33771"
"0.48600","0.21423","0.33895"
"0.48800","0.21527","0.34010"
"0.49000","0.21632","0.34116"
"0.49300","0.21789","0.34253"
"0.49700","0.21998","0.34372"
"0.50400","0.22362","0.34478"
"0.51500","0.22920","0.34582"
"0.52000","0.23164","0.34698"
"0.52300","0.23307","0.34802"
"0.52600","0.23447","0.34928"
"0.52900","0.23585","0.35080"
"0.53100","0.23677","0.35188"
"0.53300","0.23768","0.35298"
"0.53500","0.23859","0.35415"
"0.53700","0.23950","0.35543"
"0.53900","0.24040","0.35684"
"0.54100","0.24132","0.35835"
"0.54300","0.24223","0.35988"
"0.54500","0.24316","0.36148"
"0.54700","0.24409","0.36321"
"0.54900","0.24503","0.36512"
"0.55000","0.24550","0.36613"
"0.55100","0.24597","0.36716"
"0.55200","0.24645","0.36820"
"0.55300","0.24693","0.36925"
"0.55400","0.24742","0.37031"
"0.55500","0.24790","0.37139"
"0.55600","0.24839","0.37247"
"0.55700","0.24888","0.37355"
"0.55800","0.24938","0.37461"
"0.55900","0.24988","0.37562"
"0.56100","0.25088","0.37751"
"0.56300","0.25189","0.37924"
"0.56500","0.25291","0.38081"
"0.56700","0.25395","0.38218"
"0.56900","0.25498","0.38337"
"0.57100","0.25602","0.38439"
"0.57400","0.25759","0.38569"
"0.57700","0.25916","0.38687"
"0.58000","0.26073","0.38791"
"0.58400","0.26280","0.38922"
"0.58800","0.26487","0.39054"
"0.59100","0.26641","0.39177"
"0.59400","0.26795","0.39315"
"0.59700","0.26948","0.39460"
"0.59900","0.27050","0.39569"
"0.60100","0.27152","0.39688"
"0.60300","0.27254","0.39807"
"0.60500","0.27356","0.39920"
"0.60700","0.27459","0.40028"
"0.60900","0.27561","0.40134"
"0.61100","0.27664","0.40237"
"0.61400","0.27819","0.40382"
"0.61700","0.27975","0.40508"
"0.62000","0.28131","0.40608"
"0.62600","0.28445","0.40715"
"0.63900","0.29112","0.40825"
