Time,Extension,Load
(s),(mm),(N)
"0.74200","0.33938","0.14334"
"0.74600","0.34146","0.14437"
"0.75200","0.34459","0.14549"
"0.77200","0.35502","0.14494"
"0.78300","0.36039","0.14616"
"0.78700","0.36227","0.14719"
"0.79100","0.36411","0.14841"
"0.79500","0.36595","0.14960"
"0.79900","0.36778","0.15078"
"0.80300","0.36961","0.15202"
"0.80600","0.37101","0.15316"
"0.80900","0.37242","0.15446"
"0.81200","0.37385","0.15576"
"0.81500","0.37531","0.15691"
"0.81900","0.37730","0.15815"
"0.82300","0.37933","0.15922"
"0.82800","0.38193","0.16022"
"0.83500","0.38561","0.16124"
"0.84300","0.38983","0.16240"
"0.84900","0.39298","0.16351"
"0.85600","0.39664","0.16455"
"0.86100","0.39925","0.16559"
"0.86700","0.40240","0.16674"
"0.87500","0.40661","0.16776"
"0.89500","0.41707","0.16809"
"0.90200","0.42054","0.16928"
"0.90600","0.42246","0.17033"
"0.91000","0.42434","0.17167"
"0.91300","0.42573","0.17287"
"0.91600","0.42711","0.17412"
"0.91900","0.42849","0.17540"
"0.92200","0.42986","0.17671"
"0.92500","0.43124","0.17796"
"0.92800","0.43263","0.17925"
"0.93100","0.43402","0.18037"
"0.93500","0.43591","0.18161"
"0.93900","0.43784","0.18288"
"0.95900","0.44795","0.18272"
"0.97700","0.45722","0.18381"
"0.98300","0.46032","0.18495"
"0.98900","0.46344","0.18607"
"0.99300","0.46554","0.18714"
"0.99700","0.46763","0.18814"
"1.00200","0.47026","0.18919"
"1.00900","0.47392","0.19029"
"1.01700","0.47801","0.19134"
"1.02500","0.48193","0.19254"
"1.03000","0.48427","0.19358"
"1.03600","0.48700","0.19478"
"1.04100","0.48923","0.19602"
"1.04600","0.49146","0.19714"
"1.05200","0.49415","0.19833"
"1.05600","0.49599","0.19934"
"1.06000","0.49786","0.20052"
"1.06500","0.50028","0.20172"
"1.07400","0.50483","0.20272"
"1.08600","0.51110","0.20389"
"1.09000","0.51319","0.20497"
"1.09300","0.51475","0.20601"
"1.09600","0.51630","0.20715"
"1.09900","0.51785","0.20827"
"1.10300","0.51990","0.20946"
"1.10800","0.52247","0.21065"
"1.11900","0.52815","0.21166"
"1.13600","0.53703","0.21066"
"1.15100","0.54455","0.21174"
"1.15500","0.54645","0.21287"
"1.15800","0.54785","0.21388"
"1.16100","0.54924","0.21491"
"1.16400","0.55061","0.21602"
"1.16700","0.55198","0.21717"
"1.17000","0.55336","0.21841"
"1.17300","0.55473","0.21977"
"1.17600","0.55613","0.22123"
"1.17800","0.55706","0.22229"
"1.18000","0.55801","0.22335"
"1.18200","0.55896","0.22442"
"1.18400","0.55992","0.22543"
"1.18700","0.56139","0.22692"
"1.19000","0.56288","0.22835"
"1.19300","0.56440","0.22947"
"1.21200","0.57429","0.22844"
"1.21700","0.57688","0.22732"
"1.22300","0.57997","0.22627"
"1.24000","0.58867","0.22745"
"1.24300","0.59021","0.22856"
"1.24600","0.59176","0.22986"
"1.24900","0.59331","0.23134"
"1.25200","0.59486","0.23270"
"1.25500","0.59642","0.23375"
"1.26100","0.59951","0.23479"
"1.27800","0.60786","0.23594"
"1.28300","0.61018","0.23710"
"1.28700","0.61202","0.23836"
"1.29000","0.61339","0.23944"
"1.29300","0.61476","0.24063"
"1.29600","0.61615","0.24194"
"1.29900","0.61755","0.24335"
"1.30200","0.61897","0.24482"
"1.30500","0.62041","0.24617"
"1.30800","0.62188","0.24729"
"1.31300","0.62439","0.24845"
"1.33300","0.63487","0.24820"
"1.33900","0.63800","0.24926"
"1.34300","0.64006","0.25033"
"1.34700","0.64211","0.25154"
"1.35100","0.64415","0.25270"
"1.35500","0.64618","0.25396"
"1.35800","0.64771","0.25506"
"1.36200","0.64975","0.25628"
"1.38200","0.66012","0.25550"
"1.39800","0.66818","0.25652"
"1.40100","0.66961","0.25776"
"1.40400","0.67102","0.25910"
"1.40700","0.67241","0.26052"
"1.41000","0.67379","0.26186"
"1.41300","0.67516","0.26319"
"1.41600","0.67652","0.26453"
"1.41900","0.67789","0.26597"
"1.42200","0.67927","0.26742"
"1.42500","0.68065","0.26881"
"1.42900","0.68253","0.26999"
"1.45000","0.69303","0.26962"
"1.46800","0.70239","0.27070"
"1.47300","0.70497","0.27179"
"1.47800","0.70756","0.27289"
"1.48300","0.71016","0.27408"
"1.48800","0.71276","0.27527"
"1.49400","0.71590","0.27647"
"1.49800","0.71800","0.27747"
"1.50400","0.72115","0.27857"
"1.51800","0.72832","0.27958"
"1.52300","0.73076","0.28074"
"1.52700","0.73266","0.28182"
"1.53000","0.73406","0.28287"
"1.53300","0.73545","0.28400"
"1.53600","0.73684","0.28507"
"1.54000","0.73868","0.28639"
"1.54300","0.74006","0.28745"
"1.54600","0.74146","0.28859"
"1.54900","0.74287","0.28978"
"1.55200","0.74430","0.29091"
"1.55600","0.74625","0.29196"
"1.56500","0.75079","0.29298"
"1.58500","0.76122","0.29359"
"1.60100","0.76940","0.29474"
"1.60600","0.77194","0.29580"
"1.61100","0.77448","0.29696"
"1.61500","0.77652","0.29806"
"1.62000","0.77910","0.29918"
"1.64000","0.78938","0.29909"
"1.64800","0.79331","0.30030"
"1.65200","0.79521","0.30143"
"1.65600","0.79709","0.30268"
"1.65900","0.79849","0.30374"
"1.66200","0.79988","0.30488"
"1.66500","0.80126","0.30604"
"1.66800","0.80265","0.30729"
"1.67100","0.80405","0.30845"
"1.67500","0.80593","0.30965"
"1.68000","0.80832","0.31075"
"1.70000","0.81845","0.31095"
"1.70800","0.82261","0.31199"
"1.71300","0.82519","0.31325"
"1.71700","0.82724","0.31430"
"1.72300","0.83031","0.31530"
"1.73200","0.83489","0.31636"
"1.73800","0.83795","0.31738"
"1.74800","0.84307","0.31846"
"1.75500","0.84667","0.31960"
"1.76000","0.84921","0.32061"
"1.76400","0.85121","0.32175"
"1.76700","0.85268","0.32292"
"1.77000","0.85413","0.32405"
"1.77300","0.85556","0.32513"
"1.77600","0.85696","0.32623"
"1.77900","0.85835","0.32732"
"1.78200","0.85972","0.32843"
"1.78500","0.86108","0.32953"
"1.78800","0.86245","0.33064"
"1.79100","0.86383","0.33180"
"1.79400","0.86521","0.33290"
"1.79800","0.86709","0.33417"
"1.80200","0.86901","0.33542"
"1.80600","0.87097","0.33658"
"1.81200","0.87400","0.33767"
"1.82500","0.88078","0.33662"
"1.83200","0.88443","0.33558"
"1.84700","0.89207","0.33668"
"1.85200","0.89459","0.33778"
"1.85700","0.89710","0.33887"
"1.86100","0.89911","0.33992"
"1.86500","0.90113","0.34108"
"1.86900","0.90316","0.34210"
"1.87400","0.90571","0.34311"
"1.89400","0.91578","0.34308"
"1.90000","0.91866","0.34430"
"1.90400","0.92054","0.34539"
"1.90800","0.92240","0.34668"
"1.91100","0.92378","0.34779"
"1.91400","0.92517","0.34901"
"1.91700","0.92656","0.35022"
"1.92100","0.92843","0.35149"
"1.92600","0.93081","0.35257"
"1.93200","0.93374","0.35363"
"1.95200","0.94413","0.35389"
"1.96100","0.94888","0.35496"
"1.96600","0.95151","0.35608"
"1.97000","0.95360","0.35729"
"1.97400","0.95569","0.35855"
"1.97800","0.95777","0.35973"
"1.98200","0.95986","0.36093"
"1.98600","0.96195","0.36218"
"1.99000","0.96404","0.36319"
"1.99600","0.96718","0.36425"
"2.01600","0.97731","0.36421"
"2.02000","0.97922","0.36531"
"2.02300","0.98063","0.36646"
"2.02600","0.98202","0.36776"
"2.02900","0.98340","0.36923"
"2.03100","0.98432","0.37024"
"2.03400","0.98569","0.37159"
"2.03700","0.98706","0.37278"
"2.04000","0.98844","0.37391"
"2.04300","0.98983","0.37492"
"2.04700","0.99171","0.37606"
"2.06800","1.00221","0.37657"
"2.08400","1.01043","0.37767"
"2.08900","1.01295","0.37884"
"2.09300","1.01496","0.37993"
"2.09700","1.01696","0.38107"
"2.11700","1.02711","0.38073"
"2.12200","1.02970","0.37972"
"2.13700","1.03736","0.38107"
"2.14000","1.03884","0.38250"
"2.14200","1.03981","0.38364"
"2.14400","1.04078","0.38484"
"2.14600","1.04173","0.38593"
"2.14900","1.04314","0.38742"
"2.15100","1.04407","0.38846"
"2.15300","1.04500","0.38951"
"2.15500","1.04592","0.39053"
"2.15800","1.04731","0.39196"
"2.16100","1.04869","0.39333"
"2.16400","1.05009","0.39453"
"2.16700","1.05150","0.39556"
"2.17100","1.05341","0.39656"
"2.17700","1.05636","0.39776"
"2.19700","1.06685","0.39743"
"2.20300","1.07007","0.39636"
"2.22000","1.07904","0.39738"
"2.22400","1.08110","0.39847"
"2.22800","1.08316","0.39964"
"2.23200","1.08521","0.40095"
"2.23500","1.08674","0.40200"
"2.23800","1.08828","0.40309"
"2.24100","1.08982","0.40418"
"2.24400","1.09135","0.40518"
"2.25000","1.09443","0.40629"
"2.26100","1.09994","0.40733"
"2.26900","1.10380","0.40834"
"2.27300","1.10569","0.40941"
"2.27700","1.10756","0.41066"
"2.28100","1.10942","0.41174"
"2.28500","1.11129","0.41286"
"2.28900","1.11317","0.41400"
"2.29300","1.11509","0.41519"
"2.29700","1.11703","0.41637"
"2.31700","1.12717","0.41573"
"2.33500","1.13629","0.41693"
"2.33900","1.13829","0.41801"
"2.34300","1.14027","0.41925"
"2.34700","1.14227","0.42034"
"2.35100","1.14427","0.42136"
"2.35500","1.14628","0.42241"
"2.36000","1.14882","0.42364"
"2.36700","1.15240","0.42476"
"2.38100","1.15953","0.42584"
"2.38800","1.16298","0.42705"
"2.39300","1.16535","0.42825"
"2.39800","1.16768","0.42934"
"2.40400","1.17042","0.43054"
"2.40900","1.17271","0.43163"
"2.41400","1.17501","0.43266"
"2.41900","1.17737","0.43374"
"2.42300","1.17930","0.43490"
"2.42700","1.18129","0.43600"
"2.43100","1.18332","0.43701"
"2.43500","1.18540","0.43802"
"2.43900","1.18751","0.43911"
"2.44400","1.19017","0.44033"
"2.45000","1.19337","0.44144"
"2.45900","1.19810","0.44249"
"2.47900","1.20835","0.44338"
"2.49200","1.21497","0.44439"
"2.50500","1.22155","0.44540"
"2.51200","1.22498","0.44652"
"2.51700","1.22736","0.44769"
"2.52100","1.22924","0.44886"
"2.52400","1.23063","0.44988"
"2.52700","1.23202","0.45101"
"2.53100","1.23387","0.45224"
"2.53400","1.23527","0.45341"
"2.53700","1.23668","0.45456"
"2.54100","1.23858","0.45576"
"2.54500","1.24052","0.45682"
"2.55000","1.24299","0.45794"
"2.56600","1.25123","0.45685"
"2.58600","1.26154","0.45740"
"2.59200","1.26459","0.45847"
"2.59700","1.26714","0.45953"
"2.60100","1.26918","0.46067"
"2.60500","1.27124","0.46202"
"2.60800","1.27278","0.46308"
"2.61200","1.27486","0.46434"
"2.63200","1.28519","0.46426"
"2.64100","1.28959","0.46548"
"2.64500","1.29148","0.46665"
"2.64800","1.29288","0.46775"
"2.65100","1.29427","0.46892"
"2.65400","1.29565","0.47021"
"2.65700","1.29703","0.47171"
"2.66000","1.29842","0.47318"
"2.66300","1.29983","0.47451"
"2.66600","1.30124","0.47559"
"2.67000","1.30315","0.47660"
"2.69000","1.31325","0.47689"
"2.69900","1.31790","0.47811"
"2.70300","1.31996","0.47928"
"2.70700","1.32200","0.48047"
"2.71100","1.32403","0.48170"
"2.71500","1.32606","0.48292"
"2.71900","1.32809","0.48412"
"2.72500","1.33114","0.48520"
"2.74500","1.34141","0.48460"
"2.76600","1.35176","0.48561"
"2.77000","1.35361","0.48688"
"2.77400","1.35545","0.48822"
