Time,Extension,Load
"0.53400","0.23548","0.52311"
"0.53600","0.23652","0.52414"
"0.53900","0.23807","0.52550"
"0.54200","0.23962","0.52655"
"0.55700","0.24734","0.52759"
"0.56600","0.25176","0.52879"
"0.56900","0.25318","0.52991"
"0.57200","0.25458","0.53141"
"0.57400","0.25550","0.53259"
"0.57600","0.25641","0.53383"
"0.57800","0.25732","0.53515"
"0.58000","0.25822","0.53656"
"0.58200","0.25913","0.53800"
"0.58400","0.26003","0.53947"
"0.58600","0.26093","0.54089"
"0.58800","0.26184","0.54220"
"0.59000","0.26276","0.54340"
"0.59200","0.26368","0.54444"
"0.59500","0.26509","0.54578"
"0.59800","0.26652","0.54688"
"0.60200","0.26846","0.54800"
"0.60700","0.27096","0.54913"
"0.61400","0.27457","0.55022"
"0.62200","0.27877","0.55125"
"0.62600","0.28088","0.55247"
"0.62900","0.28245","0.55387"
"0.63100","0.28349","0.55491"
"0.63300","0.28453","0.55597"
"0.63500","0.28557","0.55705"
"0.63700","0.28660","0.55813"
"0.63900","0.28763","0.55927"
"0.64100","0.28866","0.56044"
"0.64300","0.28968","0.56151"
"0.64600","0.29122","0.56291"
"0.64900","0.29276","0.56409"
"0.65300","0.29481","0.56524"
"0.65800","0.29738","0.56636"
"0.66300","0.29996","0.56760"
"0.66700","0.30203","0.56890"
"0.67200","0.30462","0.56998"
"0.67800","0.30769","0.57100"
"0.68300","0.31019","0.57204"
"0.68700","0.31214","0.57316"
"0.69000","0.31358","0.57429"
"0.69300","0.31498","0.57569"
"0.69500","0.31591","0.57687"
"0.69700","0.31683","0.57814"
"0.69900","0.31773","0.57939"
"0.70100","0.31864","0.58059"
"0.70300","0.31954","0.58174"
"0.70500","0.32044","0.58286"
"0.70700","0.32134","0.58394"
"0.70900","0.32224","0.58494"
"0.71100","0.32315","0.58595"
"0.71300","0.32406","0.58697"
"0.71600","0.32544","0.58840"
"0.71900","0.32685","0.58968"
"0.72200","0.32828","0.59088"
"0.72700","0.33073","0.59204"
"0.73100","0.33276","0.59304"
"0.73700","0.33589","0.59422"
"0.74300","0.33910","0.59533"
"0.74800","0.34178","0.59651"
"0.75200","0.34393","0.59769"
"0.75600","0.34606","0.59897"
"0.75900","0.34764","0.60001"
"0.76200","0.34922","0.60112"
"0.76500","0.35079","0.60227"
"0.76800","0.35235","0.60334"
"0.77100","0.35392","0.60448"
"0.77400","0.35548","0.60579"
"0.77700","0.35703","0.60714"
"0.78000","0.35860","0.60830"
"0.78400","0.36068","0.60953"
"0.78800","0.36277","0.61068"
"0.79200","0.36487","0.61174"
"0.80000","0.36904","0.61283"
"0.80700","0.37260","0.61406"
"0.81100","0.37458","0.61539"
"0.81400","0.37604","0.61680"
"0.81600","0.37699","0.61788"
"0.81800","0.37794","0.61900"
"0.82000","0.37887","0.62014"
"0.82200","0.37980","0.62129"
"0.82400","0.38072","0.62242"
"0.82600","0.38164","0.62356"
"0.82800","0.38256","0.62470"
"0.83000","0.38347","0.62582"
"0.83200","0.38439","0.62691"
"0.83400","0.38531","0.62797"
"0.83600","0.38623","0.62902"
"0.83800","0.38716","0.63010"
"0.84000","0.38810","0.63118"
"0.84200","0.38905","0.63220"
"0.84500","0.39048","0.63358"
"0.84800","0.39195","0.63484"
"0.85200","0.39394","0.63603"
"0.86400","0.40015","0.63703"
"0.87100","0.40385","0.63808"
"0.87600","0.40646","0.63925"
"0.88000","0.40854","0.64050"
"0.88300","0.41009","0.64162"
"0.88600","0.41162","0.64287"
"0.88900","0.41316","0.64415"
"0.89200","0.41468","0.64548"
"0.89500","0.41621","0.64687"
"0.89800","0.41773","0.64834"
"0.90100","0.41926","0.64968"
"0.90400","0.42078","0.65091"
"0.90700","0.42231","0.65208"
"0.91100","0.42435","0.65323"
"0.91600","0.42690","0.65425"
"0.92200","0.42994","0.65532"
"0.92900","0.43343","0.65637"
"0.93300","0.43536","0.65758"
"0.93600","0.43679","0.65878"
"0.93900","0.43819","0.66025"
"0.94100","0.43911","0.66132"
"0.94300","0.44003","0.66235"
"0.94600","0.44139","0.66377"
"0.94900","0.44273","0.66515"
"0.95200","0.44407","0.66658"
"0.95500","0.44541","0.66800"
"0.95800","0.44676","0.66943"
"0.96100","0.44812","0.67069"
"0.96400","0.44949","0.67178"
"0.96800","0.45136","0.67292"
"0.97100","0.45280","0.67402"
"0.97400","0.45427","0.67527"
"0.97700","0.45576","0.67650"
"0.98000","0.45730","0.67767"
"0.98400","0.45938","0.67890"
"0.98900","0.46203","0.68010"
"0.99500","0.46525","0.68129"
"1.00000","0.46793","0.68240"
"1.00500","0.47059","0.68351"
"1.01000","0.47325","0.68465"
"1.01400","0.47536","0.68578"
"1.01800","0.47747","0.68714"
"1.02100","0.47906","0.68836"
"1.02400","0.48065","0.68979"
"1.02600","0.48170","0.69082"
"1.02800","0.48276","0.69185"
"1.03100","0.48435","0.69332"
"1.03400","0.48595","0.69455"
"1.03800","0.48807","0.69562"
"1.05000","0.49433","0.69669"
"1.05600","0.49732","0.69793"
"1.06000","0.49925","0.69912"
"1.06300","0.50066","0.70026"
"1.06600","0.50204","0.70171"
"1.06800","0.50295","0.70284"
"1.07000","0.50385","0.70404"
"1.07200","0.50475","0.70517"
"1.07400","0.50564","0.70618"
"1.07700","0.50697","0.70760"
"1.08000","0.50830","0.70911"
"1.08200","0.50919","0.71016"
"1.08400","0.51008","0.71118"
"1.08700","0.51143","0.71260"
"1.09000","0.51280","0.71396"
"1.09300","0.51420","0.71518"
"1.09600","0.51561","0.71630"
"1.10000","0.51754","0.71757"
"1.10500","0.52002","0.71872"
"1.11400","0.52462","0.71973"
"1.12000","0.52772","0.72075"
"1.12400","0.52979","0.72198"
"1.12700","0.53133","0.72316"
"1.13000","0.53287","0.72434"
"1.13300","0.53440","0.72553"
"1.13600","0.53594","0.72672"
"1.13900","0.53747","0.72796"
"1.14200","0.53900","0.72919"
"1.14500","0.54053","0.73035"
"1.14800","0.54206","0.73147"
"1.15100","0.54360","0.73254"
"1.15400","0.54514","0.73375"
"1.15700","0.54669","0.73500"
"1.16000","0.54824","0.73606"
"1.16400","0.55031","0.73711"
"1.17400","0.55547","0.73815"
"1.18000","0.55850","0.73918"
"1.18400","0.56047","0.74033"
"1.18700","0.56192","0.74144"
"1.19000","0.56335","0.74293"
"1.19200","0.56429","0.74407"
"1.19400","0.56522","0.74522"
"1.19600","0.56615","0.74635"
"1.19800","0.56707","0.74748"
"1.20000","0.56799","0.74862"
"1.20200","0.56891","0.74971"
"1.20400","0.56983","0.75076"
"1.20600","0.57075","0.75182"
"1.20800","0.57168","0.75287"
"1.21000","0.57261","0.75389"
"1.21200","0.57355","0.75491"
"1.21400","0.57449","0.75592"
"1.21700","0.57592","0.75729"
"1.22000","0.57738","0.75838"
"1.22400","0.57936","0.75955"
"1.23000","0.58241","0.76057"
"1.23800","0.58657","0.76166"
"1.24800","0.59180","0.76272"
"1.25500","0.59542","0.76382"
"1.26100","0.59850","0.76489"
"1.26500","0.60055","0.76621"
"1.26800","0.60208","0.76759"
"1.27000","0.60311","0.76868"
"1.27200","0.60413","0.76987"
"1.27400","0.60516","0.77104"
"1.27600","0.60618","0.77210"
"1.27800","0.60721","0.77313"
"1.28000","0.60824","0.77414"
"1.28200","0.60928","0.77516"
"1.28400","0.61032","0.77616"
"1.28700","0.61188","0.77758"
"1.29000","0.61344","0.77885"
"1.29300","0.61500","0.77989"
"1.29700","0.61707","0.78092"
"1.30400","0.62061","0.78195"
"1.30900","0.62307","0.78295"
"1.31300","0.62499","0.78408"
"1.31600","0.62640","0.78530"
"1.31900","0.62780","0.78660"
"1.32200","0.62918","0.78798"
"1.32500","0.63055","0.78943"
"1.32800","0.63192","0.79087"
"1.33100","0.63329","0.79220"
"1.33400","0.63467","0.79348"
"1.33700","0.63607","0.79486"
"1.33900","0.63701","0.79591"
"1.34100","0.63797","0.79702"
"1.34300","0.63893","0.79811"
"1.34500","0.63990","0.79913"
"1.34800","0.64139","0.80051"
"1.35100","0.64291","0.80154"
"1.35700","0.64602","0.80270"
"1.36700","0.65132","0.80375"
"1.37400","0.65504","0.80487"
"1.37900","0.65768","0.80614"
"1.38200","0.65925","0.80716"
"1.38600","0.66135","0.80831"
"1.39100","0.66396","0.80952"
"1.39500","0.66604","0.81077"
"1.39800","0.66761","0.81191"
"1.40200","0.66970","0.81312"
"1.40600","0.67180","0.81435"
"1.41100","0.67443","0.81537"
"1.41500","0.67653","0.81637"
"1.42000","0.67914","0.81756"
"1.42400","0.68120","0.81873"
"1.42700","0.68271","0.81973"
"1.43000","0.68420","0.82088"
"1.43300","0.68567","0.82229"
"1.43500","0.68663","0.82332"
"1.43700","0.68758","0.82436"
"1.43900","0.68852","0.82537"
"1.44200","0.68991","0.82669"
"1.44500","0.69129","0.82795"
"1.44800","0.69266","0.82924"
"1.45100","0.69403","0.83052"
"1.45400","0.69540","0.83183"
"1.45700","0.69677","0.83306"
"1.46000","0.69816","0.83421"
"1.46300","0.69956","0.83532"
"1.46600","0.70098","0.83633"
"1.47000","0.70291","0.83752"
"1.47500","0.70538","0.83873"
"1.48000","0.70792","0.83984"
"1.48500","0.71049","0.84088"
"1.48900","0.71256","0.84204"
"1.49200","0.71411","0.84317"
"1.49500","0.71565","0.84438"
"1.49800","0.71719","0.84568"
"1.50100","0.71873","0.84700"
"1.50400","0.72027","0.84845"
"1.50600","0.72130","0.84953"
"1.50800","0.72232","0.85061"
"1.51000","0.72335","0.85163"
"1.51300","0.72489","0.85303"
"1.51600","0.72644","0.85423"
"1.51900","0.72799","0.85534"
"1.52200","0.72955","0.85649"
"1.52600","0.73163","0.85770"
"1.53200","0.73477","0.85872"
"1.55200","0.74506","0.85899"
"1.55600","0.74701","0.86028"
"1.55900","0.74843","0.86162"
"1.56100","0.74937","0.86267"
"1.56300","0.75029","0.86378"
"1.56500","0.75121","0.86488"
"1.56700","0.75211","0.86595"
"1.56900","0.75302","0.86702"
"1.57100","0.75391","0.86808"
"1.57300","0.75481","0.86911"
"1.57500","0.75570","0.87013"
"1.57700","0.75660","0.87116"
"1.57900","0.75750","0.87220"
"1.58100","0.75841","0.87329"
"1.58300","0.75932","0.87445"
"1.58500","0.76024","0.87558"
"1.58700","0.76117","0.87664"
"1.59000","0.76259","0.87811"
"1.59300","0.76404","0.87938"
"1.59700","0.76602","0.88050"
"1.61700","0.77642","0.88158"
"1.62400","0.78006","0.88278"
"1.62800","0.78211","0.88386"
"1.63200","0.78416","0.88510"
"1.63600","0.78620","0.88630"
"1.63900","0.78773","0.88770"
"1.64200","0.78926","0.88916"
"1.64400","0.79028","0.89028"
"1.64600","0.79131","0.89144"
"1.64800","0.79234","0.89260"
"1.65000","0.79337","0.89376"
"1.65200","0.79441","0.89491"
"1.65400","0.79544","0.89602"
"1.65600","0.79649","0.89710"
"1.65900","0.79805","0.89846"
"1.66300","0.80014","0.89968"
"1.66900","0.80325","0.90076"
"1.67500","0.80629","0.90188"
"1.68000","0.80875","0.90300"
"1.68500","0.81114","0.90422"
"1.68900","0.81301","0.90550"
"1.69200","0.81438","0.90670"
"1.69500","0.81575","0.90803"
"1.69800","0.81711","0.90946"
"1.70100","0.81848","0.91095"
"1.70300","0.81939","0.91195"
"1.70500","0.82031","0.91305"
"1.70700","0.82124","0.91427"
"1.70900","0.82217","0.91552"
"1.71100","0.82312","0.91675"
"1.71300","0.82407","0.91793"
"1.71500","0.82503","0.91905"
"1.71800","0.82650","0.92045"
"1.72200","0.82849","0.92159"
"1.74200","0.83885","0.92117"
"1.74800","0.84195","0.92240"
"1.75200","0.84400","0.92376"
"1.75500","0.84553","0.92493"
"1.75800","0.84706","0.92615"
"1.76100","0.84858","0.92756"
"1.76300","0.84960","0.92866"
"1.76500","0.85061","0.92975"
"1.76800","0.85214","0.93119"
"1.77100","0.85367","0.93244"
"1.77400","0.85521","0.93355"
"1.77700","0.85675","0.93459"
"1.78100","0.85882","0.93579"
"1.79100","0.86402","0.93680"
"1.79800","0.86760","0.93786"
"1.80200","0.86959","0.93918"
"1.80500","0.87106","0.94052"
"1.80700","0.87202","0.94156"
"1.80900","0.87297","0.94269"
"1.81100","0.87392","0.94385"
"1.81300","0.87485","0.94499"
"1.81500","0.87578","0.94609"
"1.81700","0.87670","0.94716"
"1.81900","0.87763","0.94819"
"1.82100","0.87855","0.94925"
"1.82300","0.87947","0.95031"
"1.82600","0.88085","0.95174"
"1.82900","0.88225","0.95290"
"1.83200","0.88367","0.95394"
"1.83600","0.88558","0.95511"
"1.85400","0.89473","0.95614"
"1.86000","0.89788","0.95716"
"1.86500","0.90050","0.95830"
"1.86800","0.90206","0.95933"
"1.87100","0.90361","0.96069"
"1.87400","0.90515","0.96212"
"1.87700","0.90668","0.96333"
"1.88000","0.90820","0.96483"
"1.88300","0.90973","0.96608"
"1.88600","0.91125","0.96716"
"1.88900","0.91277","0.96827"
"1.89200","0.91430","0.96942"
"1.89500","0.91584","0.97067"
"1.89800","0.91737","0.97176"
"1.90200","0.91944","0.97292"
"1.90700","0.92204","0.97394"
"1.92000","0.92877","0.97495"
"1.92600","0.93179","0.97601"
"1.92900","0.93326","0.97707"
"1.93200","0.93471","0.97841"
"1.93500","0.93614","0.97991"
"1.93700","0.93708","0.98095"
"1.93900","0.93801","0.98199"
"1.94100","0.93894","0.98305"
"1.94300","0.93987","0.98415"
"1.94500","0.94079","0.98527"
"1.94700","0.94171","0.98639"
"1.94900","0.94263","0.98749"
"1.95100","0.94356","0.98856"
"1.95300","0.94448","0.98960"
"1.95600","0.94588","0.99105"
"1.95900","0.94730","0.99246"
"1.96200","0.94873","0.99388"
"1.96500","0.95018","0.99523"
"1.96800","0.95166","0.99625"
"1.97300","0.95416","0.99734"
"1.98000","0.95774","0.99843"
"1.98600","0.96083","0.99949"
"1.99100","0.96341","1.00050"
"1.99500","0.96546","1.00161"
"1.99900","0.96751","1.00282"
"2.00200","0.96905","1.00385"
"2.00500","0.97058","1.00495"
"2.00800","0.97212","1.00608"
"2.01100","0.97366","1.00721"
"2.01400","0.97521","1.00833"
"2.01700","0.97676","1.00956"
"2.02000","0.97833","1.01080"
"2.02300","0.97990","1.01207"
"2.02600","0.98147","1.01326"
"2.03000","0.98358","1.01427"
"2.04300","0.99041","1.01327"
"2.05500","0.99639","1.01459"
"2.05800","0.99782","1.01586"
"2.06100","0.99923","1.01724"
"2.06300","1.00016","1.01828"
"2.06500","1.00108","1.01941"
"2.06700","1.00200","1.02066"
"2.06900","1.00292","1.02195"
"2.07100","1.00384","1.02323"
"2.07300","1.00476","1.02446"
"2.07500","1.00569","1.02565"
"2.07700","1.00662","1.02681"
"2.07900","1.00756","1.02791"
"2.08100","1.00850","1.02898"
"2.08300","1.00946","1.03000"
"2.08600","1.01091","1.03127"
"2.09000","1.01289","1.03254"
"2.09500","1.01543","1.03354"
"2.10200","1.01907","1.03456"
"2.11000","1.02327","1.03565"
"2.11400","1.02536","1.03707"
"2.11700","1.02692","1.03834"
"2.12000","1.02847","1.03962"
"2.12300","1.03000","1.04091"
"2.12600","1.03153","1.04199"
"2.13000","1.03356","1.04319"
"2.13400","1.03559","1.04439"
"2.13800","1.03762","1.04562"
"2.14100","1.03914","1.04669"
"2.14400","1.04067","1.04790"
"2.14700","1.04220","1.04927"
"2.15000","1.04374","1.05072"
"2.15300","1.04529","1.05202"
"2.15700","1.04736","1.05310"
"2.16400","1.05097","1.05422"
"2.17200","1.05502","1.05536"
"2.17700","1.05747","1.05643"
"2.18200","1.05985","1.05756"
"2.18600","1.06172","1.05871"
"2.18900","1.06309","1.05971"
"2.19300","1.06491","1.06100"
"2.19600","1.06627","1.06206"
"2.19900","1.06763","1.06331"
"2.20200","1.06900","1.06467"
"2.20500","1.07038","1.06615"
"2.20700","1.07131","1.06715"
"2.21000","1.07272","1.06846"
"2.21300","1.07415","1.06959"
"2.21700","1.07610","1.07073"
"2.22400","1.07961","1.07181"
"2.23600","1.08579","1.07297"
"2.24000","1.08785","1.07422"
"2.24300","1.08940","1.07545"
"2.24600","1.09094","1.07674"
"2.24900","1.09247","1.07821"
"2.25200","1.09401","1.07965"
"2.25500","1.09554","1.08107"
"2.25800","1.09707","1.08256"
"2.26100","1.09860","1.08401"
"2.26400","1.10014","1.08528"
"2.26700","1.10168","1.08639"
"2.27100","1.10374","1.08753"
"2.27700","1.10685","1.08856"
"2.29700","1.11711","1.08969"
"2.30100","1.11906","1.09098"
"2.30400","1.12049","1.09220"
"2.30700","1.12190","1.09359"
"2.31000","1.12329","1.09497"
"2.31300","1.12466","1.09650"
"2.31500","1.12557","1.09759"
"2.31800","1.12693","1.09894"
"2.32100","1.12830","1.10030"
"2.32300","1.12922","1.10143"
"2.32500","1.13015","1.10250"
"2.32700","1.13108","1.10356"
"2.32900","1.13203","1.10465"
"2.33100","1.13298","1.10570"
"2.33400","1.13444","1.10714"
"2.33700","1.13593","1.10848"
"2.34000","1.13744","1.10954"
"2.34500","1.14002","1.11065"
"2.35200","1.14372","1.11176"
"2.35900","1.14743","1.11289"
"2.36400","1.15006","1.11413"
"2.36800","1.15215","1.11546"
"2.37100","1.15370","1.11653"
"2.37400","1.15524","1.11760"
"2.37800","1.15729","1.11878"
"2.38200","1.15933","1.11993"
"2.38600","1.16137","1.12114"
"2.38900","1.16290","1.12227"
"2.39200","1.16443","1.12357"
"2.39500","1.16597","1.12480"
"2.39800","1.16751","1.12602"
"2.40200","1.16957","1.12725"
"2.42200","1.17975","1.12768"
"2.42600","1.18169","1.12880"
"2.42900","1.18312","1.12999"
"2.43200","1.18452","1.13137"
"2.43400","1.18544","1.13238"
"2.43600","1.18636","1.13346"
"2.43800","1.18727","1.13456"
"2.44000","1.18818","1.13562"
"2.44200","1.18909","1.13664"
"2.44500","1.19045","1.13806"
"2.44800","1.19181","1.13940"
"2.45100","1.19318","1.14078"
"2.45400","1.19457","1.14214"
"2.45700","1.19597","1.14345"
"2.46000","1.19740","1.14467"
"2.46300","1.19886","1.14584"
"2.46600","1.20034","1.14684"
"2.47200","1.20337","1.14784"
"2.48400","1.20960","1.14889"
"2.48800","1.21169","1.15005"
"2.49100","1.21325","1.15111"
"2.49400","1.21481","1.15226"
"2.49700","1.21636","1.15342"
"2.50000","1.21792","1.15453"
"2.50400","1.21999","1.15582"
"2.50800","1.22207","1.15693"
"2.51300","1.22467","1.15819"
"2.51700","1.22677","1.15925"
"2.52200","1.22939","1.16045"
"2.52600","1.23149","1.16155"
"2.53000","1.23358","1.16267"
"2.53400","1.23567","1.16392"
"2.53800","1.23773","1.16519"
"2.54200","1.23975","1.16627"
"2.54600","1.24173","1.16734"
"2.54900","1.24319","1.16834"
"2.55200","1.24462","1.16948"
"2.55500","1.24603","1.17080"
"2.55800","1.24742","1.17208"
"2.56100","1.24880","1.17323"
"2.56400","1.25017","1.17436"
"2.56700","1.25154","1.17537"
"2.57100","1.25339","1.17640"
"2.57400","1.25478","1.17755"
"2.57700","1.25620","1.17863"
"2.58000","1.25763","1.17963"
"2.58400","1.25958","1.18077"
"2.58800","1.26157","1.18193"
"2.59200","1.26360","1.18295"
"2.60300","1.26931","1.18403"
"2.60800","1.27191","1.18513"
"2.61100","1.27346","1.18614"
"2.61400","1.27501","1.18741"
"2.61700","1.27654","1.18879"
"2.62000","1.27807","1.19023"
"2.62300","1.27959","1.19161"
"2.62600","1.28111","1.19309"
"2.62800","1.28212","1.19415"
"2.63000","1.28314","1.19520"
"2.63300","1.28466","1.19662"
"2.63600","1.28619","1.19785"
"2.63900","1.28773","1.19889"
"2.64300","1.28980","1.19996"
"2.64800","1.29241","1.20100"
"2.66700","1.30233","1.20223"
"2.67100","1.30433","1.20325"
"2.67500","1.30627","1.20453"
"2.67800","1.30770","1.20570"
"2.68100","1.30911","1.20696"
"2.68400","1.31051","1.20824"
"2.68700","1.31190","1.20944"
"2.69000","1.31328","1.21059"
"2.69300","1.31467","1.21171"
"2.69600","1.31607","1.21283"
"2.69900","1.31748","1.21405"
"2.70200","1.31891","1.21549"
"2.70400","1.31988","1.21652"
"2.70600","1.32086","1.21754"
"2.70900","1.32234","1.21888"
"2.71200","1.32385","1.21997"
"2.71500","1.32539","1.22102"
"2.71900","1.32747","1.22230"
"2.72500","1.33064","1.22333"
"2.74200","1.33964","1.22442"
"2.74900","1.34327","1.22554"
"2.75300","1.34532","1.22694"
"2.75600","1.34686","1.22836"
"2.75800","1.34787","1.22942"
"2.76000","1.34889","1.23051"
"2.76200","1.34991","1.23157"
"2.76400","1.35092","1.23259"
"2.76700","1.35244","1.23392"
"2.77000","1.35396","1.23507"
"2.77300","1.35548","1.23609"
"2.77900","1.35853","1.23715"
"2.78900","1.36353","1.23833"
"2.79300","1.36548","1.23939"
"2.79600","1.36691","1.24052"
"2.79900","1.36833","1.24177"
"2.80200","1.36973","1.24305"
"2.80500","1.37112","1.24447"
"2.80800","1.37250","1.24587"
"2.81100","1.37387","1.24717"
"2.81400","1.37525","1.24850"
"2.81700","1.37664","1.24985"
"2.82000","1.37804","1.25118"
"2.82300","1.37945","1.25244"
"2.82600","1.38089","1.25356"
"2.83000","1.38283","1.25482"
"2.83500","1.38532","1.25586"
"2.85000","1.39302","1.25697"
"2.85500","1.39560","1.25810"
"2.85900","1.39765","1.25943"
"2.86200","1.39918","1.26057"
"2.86500","1.40070","1.26170"
"2.86800","1.40221","1.26271"
"2.87200","1.40422","1.26377"
"2.87700","1.40673","1.26490"
"2.88100","1.40875","1.26599"
"2.88400","1.41027","1.26707"
"2.88700","1.41180","1.26836"
"2.88900","1.41283","1.26946"
"2.89100","1.41385","1.27065"
"2.89300","1.41488","1.27180"
"2.89500","1.41592","1.27285"
"2.89800","1.41747","1.27416"
"2.90200","1.41954","1.27517"
"2.92300","1.42997","1.27595"
"2.92800","1.43227","1.27705"
"2.93200","1.43408","1.27816"
"2.93500","1.43542","1.27924"
"2.93800","1.43677","1.28076"
"2.94000","1.43766","1.28201"
"2.94200","1.43857","1.28332"
"2.94400","1.43947","1.28466"
"2.94600","1.44039","1.28602"
"2.94800","1.44132","1.28746"
"2.95000","1.44225","1.28895"
